mined_at,tweet_id,tweet_id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,hashtags,source,language,created_at,year,month,day,day_of_week,hour,minute,screen_name,user_tweet_id,user_tweet_id_str,user_favourites_count,followers_count,friends_count,text
2020-06-21 12:35:32.014335,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:31.831559,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:31.627108,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:31.441013,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:31.276798,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:31.060668,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:30.893696,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:32.194867,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:30.702294,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:34.402005,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:34.774231,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:37.836033,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:37.625848,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:37.453303,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:37.233897,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:37.049383,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:36.869713,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:36.667881,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:34.585526,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:36.479217,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:36.086558,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:35.889425,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:35.701330,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:35.522583,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:35.327032,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:35.159906,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:34.970705,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:36.286604,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:30.509139,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:38.029902,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:29.115207,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:29.906803,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:29.705337,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:28.915913,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:29.303747,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:28.729061,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:30.101871,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:30.310714,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:28.543560,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:29.517883,1273583869753724930,1273583869753724930,jelleprins,1.273583081321042e+18,16546619.0,[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,2020-06-18 11:50:31+00:00,2020,6,18,3,11,50,GHengeveld,20709019,20709019,889,1484,1750,"@jelleprins @picnic @JumboSupermarkt @albertheijn Geen ervaring met die van Jumbo of AH, maar die van Picnic is so gebruiksvriendelijk dat mijn zoontje van 3 de boodschappen doet."
2020-06-21 12:35:34.170421,1273585426268409859,1273585426268409859,Oli4K,1.2735842313362883e+18,6091182.0,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 11:56:42+00:00,2020,6,18,3,11,56,jelleprins,16546619,16546619,4416,10513,1063,"@Oli4K @picnic @JumboSupermarkt @albertheijn Lijkt er op dat Jumbo &amp; AH erg naar website &amp; elkaar hebben gekeken, terwijl Picnic echt mobile first &amp; vanuit niks is gestart."
2020-06-21 12:35:32.194867,1273585426268409859,1273585426268409859,Oli4K,1.2735842313362883e+18,6091182.0,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 11:56:42+00:00,2020,6,18,3,11,56,jelleprins,16546619,16546619,4416,10513,1063,"@Oli4K @picnic @JumboSupermarkt @albertheijn Lijkt er op dat Jumbo &amp; AH erg naar website &amp; elkaar hebben gekeken, terwijl Picnic echt mobile first &amp; vanuit niks is gestart."
2020-06-21 12:35:35.889425,1273585426268409859,1273585426268409859,Oli4K,1.2735842313362883e+18,6091182.0,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 11:56:42+00:00,2020,6,18,3,11,56,jelleprins,16546619,16546619,4416,10513,1063,"@Oli4K @picnic @JumboSupermarkt @albertheijn Lijkt er op dat Jumbo &amp; AH erg naar website &amp; elkaar hebben gekeken, terwijl Picnic echt mobile first &amp; vanuit niks is gestart."
2020-06-21 12:35:34.774231,1273585426268409859,1273585426268409859,Oli4K,1.2735842313362883e+18,6091182.0,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 11:56:42+00:00,2020,6,18,3,11,56,jelleprins,16546619,16546619,4416,10513,1063,"@Oli4K @picnic @JumboSupermarkt @albertheijn Lijkt er op dat Jumbo &amp; AH erg naar website &amp; elkaar hebben gekeken, terwijl Picnic echt mobile first &amp; vanuit niks is gestart."
2020-06-21 12:35:37.453303,1273585426268409859,1273585426268409859,Oli4K,1.2735842313362883e+18,6091182.0,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 11:56:42+00:00,2020,6,18,3,11,56,jelleprins,16546619,16546619,4416,10513,1063,"@Oli4K @picnic @JumboSupermarkt @albertheijn Lijkt er op dat Jumbo &amp; AH erg naar website &amp; elkaar hebben gekeken, terwijl Picnic echt mobile first &amp; vanuit niks is gestart."
2020-06-21 12:35:32.378369,1273585426268409859,1273585426268409859,Oli4K,1.2735842313362883e+18,6091182.0,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 11:56:42+00:00,2020,6,18,3,11,56,jelleprins,16546619,16546619,4416,10513,1063,"@Oli4K @picnic @JumboSupermarkt @albertheijn Lijkt er op dat Jumbo &amp; AH erg naar website &amp; elkaar hebben gekeken, terwijl Picnic echt mobile first &amp; vanuit niks is gestart."
